Hour,Country Name,Operator Name,Attempts,Answered,A-Release %,NER,ASR,ConV Time (Min),ACT (Sec),CST (Sec)
25-10-2021 21:00,Germany,Germany-Vodafone-DEUD2,3,2,,100.00%,66.67%,1,25,4.94
25-10-2021 20:00,China,China-ChinaTelecom-CHNCT,8,2,,100.00%,25.00%,1,25,7.28
25-10-2021 15:00,Austria,Austria-Tmobile-AUTMM,1,1,,100.00%,100.00%,1,50,2.61
25-10-2021 16:00,Austria,Austria-Tmobile-AUTMM,4,2,,100.00%,50.00%,1,25,4.22
25-10-2021 23:00,Indonesia,Indonesia-Telkomsel-IDNTS,3,1,33.33%,100.00%,33.33%,1,49,6.17
25-10-2021 12:00,Tunisia,Tunisia-Tunisiana-TUNTA,6,2,,50.00%,33.33%,1,24,3.17
25-10-2021 04:00,UAE,UAE-Du-AREDU,3,1,,100.00%,33.33%,1,48,3.87
25-10-2021 17:00,Ethiopia,Ethiopia-Ethio-ETH01,16,1,,100.00%,6.25%,1,47,4.11
25-10-2021 18:00,Romania,Romania-Vodafone-ROMMF,2,1,,100.00%,50.00%,1,47,6.46
25-10-2021 19:00,Nepal,Nepal-Ntc-NPLNM,7,1,,85.71%,14.29%,1,47,3.39
25-10-2021 13:00,Hungary,Hungary-Vodafone-HUNVR,1,1,,100.00%,100.00%,1,47,3.64
25-10-2021 21:00,Syria,Syria-Mtn-SYRSP,9,2,,100.00%,22.22%,1,23,4.8
25-10-2021 11:00,Greece,Greece-Vodafone-GRCPF,4,2,,100.00%,50.00%,1,23,4.11
25-10-2021 17:00,Germany,Germany-Vodafone-DEUD2,3,1,,100.00%,33.33%,1,46,4.41
25-10-2021 08:00,Cyprus,Cyprus-MTN-CYPSC,3,2,,100.00%,66.67%,1,23,5.16
25-10-2021 23:00,Algeria,Algeria-Djezzy-DZAOT,1,1,,100.00%,100.00%,1,45,5.85
25-10-2021 09:00,Albania,Albania-Eagle-ALBEM,5,1,,100.00%,20.00%,1,45,2.23
25-10-2021 06:00,Nepal,Nepal-Ncell-NPLM2,3,1,,100.00%,33.33%,1,45,6.44
25-10-2021 08:00,India,India-Bsnl,1,1,100.00%,100.00%,100.00%,1,45,5.19
25-10-2021 17:00,Brazil,Brazil-Vivo-BRAV3,1,1,,100.00%,100.00%,1,45,5.25
25-10-2021 08:00,Nepal,Nepal-Ntc-NPLNM,6,1,,100.00%,16.67%,1,44,4.96
25-10-2021 20:00,Cyprus,Cyprus-MTN-CYPSC,1,1,,100.00%,100.00%,1,44,3.51
25-10-2021 23:00,Iraq,Iraq-Korek-IRQKK,9,1,,22.22%,11.11%,1,44,0.62
25-10-2021 07:00,Albania,Albania-Eagle-ALBEM,2,2,,100.00%,100.00%,1,22,2.77
25-10-2021 15:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,4,1,,75.00%,25.00%,1,44,2.55
25-10-2021 16:00,Niger,Niger-Moov-NERTL,4,1,25.00%,100.00%,25.00%,1,44,1.35
25-10-2021 18:00,Uganda,UGANDA - MOBILE MTN,1,1,,100.00%,100.00%,1,44,6.33
25-10-2021 23:00,Sudan,Sudan-Zain-SUDMO,4,1,,100.00%,25.00%,1,44,5.06
25-10-2021 06:00,Ethiopia,Ethiopia-Ethio-ETH01,4,2,,75.00%,50.00%,1,22,0.96
25-10-2021 10:00,Austria,Austria-Tmobile-AUTMM,4,1,,100.00%,25.00%,1,43,3.91
25-10-2021 06:00,Indonesia,Indonesia-Indosat-IDNIM,2,2,,100.00%,100.00%,1,21,6.69
25-10-2021 09:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,3,2,,100.00%,66.67%,1,21,2.39
25-10-2021 16:00,Portugal,Portugal-Vodafone-PRTTL,2,2,,100.00%,100.00%,1,21,4.45
25-10-2021 00:00,Mauritania,Mauritania-Chinguitel-MRTCH,4,1,,100.00%,25.00%,1,42,3.99
25-10-2021 23:00,Germany,Germany-Vodafone-DEUD2,3,2,,100.00%,66.67%,1,21,5.76
25-10-2021 07:00,USA/Canada,Canada-Bell-Mobility-CANBM,3,1,,100.00%,33.33%,1,42,4.25
25-10-2021 10:00,Croatia,Croatia-T-Mobile-HRVCN,3,2,,100.00%,66.67%,1,21,3.37
25-10-2021 21:00,India,India-Vodafone,11,1,9.09%,100.00%,9.09%,1,41,4.36
25-10-2021 13:00,Nepal,Nepal-Ntc-NPLNM,6,1,,100.00%,16.67%,1,41,4.58
25-10-2021 17:00,Georgia,Georgia-Geocel-GEOGC,1,1,,100.00%,100.00%,1,40,4.9
25-10-2021 01:00,Greece,Greece-Cosmote-GRCCO,4,1,,100.00%,25.00%,1,39,4.44
25-10-2021 03:00,Ireland,Ireland-Meteor-IRLME,1,1,,100.00%,100.00%,1,39,4.42
25-10-2021 04:00,Jordan,Jordan-Orange-JORMC,27,1,,96.30%,3.70%,1,39,3.43
25-10-2021 05:00,Albania,Albania-Eagle-ALBEM,1,1,,100.00%,100.00%,1,39,2.57
25-10-2021 14:00,Philippines,Philippines-Globe-PHLGT,7,1,,100.00%,14.29%,1,39,3.76
25-10-2021 21:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,1,1,,100.00%,100.00%,1,39,9.28
25-10-2021 17:00,Gambia,Gambia-Africell-GMBAC,3,3,,100.00%,100.00%,1,13,1.26
25-10-2021 16:00,Taiwan,Taiwan-Chunghwa-TWNLD,1,1,,100.00%,100.00%,1,39,4.33
25-10-2021 11:00,Tunisia,Tunisia-Tunisietele-TUNTT,5,1,,100.00%,20.00%,1,38,4.45
25-10-2021 10:00,New Zealand / Chatham Island (New Zealand),New Zealand-Telecom-NZLTM,1,1,,100.00%,100.00%,1,38,3.07
25-10-2021 06:00,Nigeria,Nigeria-MTN-NGAMN,1,1,,100.00%,100.00%,1,38,3.75
25-10-2021 06:00,Qatar,Qatar-Qtel-QATQT,9,1,,100.00%,11.11%,1,38,4.04
25-10-2021 13:00,Serbia and Montenegro,Serbia-Vip-SRBNO,6,1,,83.33%,16.67%,1,38,12.54
25-10-2021 10:00,India,India-Bsnl,1,1,100.00%,100.00%,100.00%,1,37,6.14
25-10-2021 02:00,Morocco,Morocco-Iam-MARM1,2,1,,100.00%,50.00%,1,37,4.95
25-10-2021 17:00,Azerbaijan,Azerbaijan-Azercel-AZEAC,4,1,,100.00%,25.00%,1,37,4.5
25-10-2021 17:00,Indonesia,Indonesia-Telkomsel-IDNTS,4,2,50.00%,100.00%,50.00%,1,18,4.03
25-10-2021 19:00,Chad,Chad-Mic-TCDML,3,1,,100.00%,33.33%,1,36,3.33
25-10-2021 23:00,Pakistan,Pakistan-Mobilink-PAKMK,29,1,,100.00%,3.45%,1,36,2.6
25-10-2021 20:00,Tunisia,Tunisia-Tunisietele-TUNTT,2,1,,100.00%,50.00%,1,36,5.49
25-10-2021 07:00,United Kingdom,UK-T-Mobile-GBRME,17,1,,52.94%,5.88%,1,36,1.82
25-10-2021 14:00,Ukraine,Ukraine-Kyivstar-UKRKS,3,1,,100.00%,33.33%,1,36,4.28
25-10-2021 06:00,Pakistan,Pakistan-Ufone-PAKUF,19,1,,94.74%,5.26%,1,36,22617.69
25-10-2021 13:00,Oman,Oman-Nawras-OMNNT,4,2,,100.00%,50.00%,1,18,4.16
25-10-2021 20:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,4,2,,100.00%,50.00%,1,18,2.71
25-10-2021 13:00,China,China-ChinaTelecom-CHNCT,2,1,,100.00%,50.00%,1,34,10.71
25-10-2021 17:00,Georgia,Georgia-Magticom-GEOMA,6,1,,100.00%,16.67%,1,34,3.78
25-10-2021 03:00,Switzerland,Switzerland-Swisscom-CHEC1,2,1,,100.00%,50.00%,1,34,4.4
25-10-2021 08:00,Albania,Albania-Eagle-ALBEM,2,1,,100.00%,50.00%,1,33,2.58
25-10-2021 21:00,Philippines,Philippines-Globe-PHLGT,6,1,,100.00%,16.67%,1,33,5.15
25-10-2021 12:00,Tunisia,Tunisia-Tunisietele-TUNTT,5,1,,100.00%,20.00%,1,33,4.6
25-10-2021 06:00,Indonesia,Indonesia-Telkomsel-IDNTS,4,1,,100.00%,25.00%,1,33,6.07
25-10-2021 04:00,Nigeria,Nigeria-Etisalat-NGAEM,1,1,,100.00%,100.00%,1,32,10.98
25-10-2021 08:00,Oman,Oman-Omanmobile-OMNGT,5,1,,100.00%,20.00%,1,32,5.3
25-10-2021 09:00,China,China-ChinaTelecom-CHNCT,7,1,,71.43%,14.29%,1,32,7.31
25-10-2021 11:00,Kuwait,Kuwait-Zain-KWTMT,7,1,,100.00%,14.29%,1,31,5.35
25-10-2021 15:00,India,India-Etisalat,1,1,,100.00%,100.00%,1,31,6.09
25-10-2021 01:00,Syria,Syria-Mtn-SYRSP,4,1,,100.00%,25.00%,1,31,5.88
25-10-2021 18:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,11,1,,81.82%,9.09%,1,31,3.1
25-10-2021 02:00,India,India-Vodafone,1,1,,100.00%,100.00%,1,31,4.12
25-10-2021 10:00,Uzbekistan,Uzbekistan-Coscom-UZB05,1,1,,100.00%,100.00%,1,31,4.27
25-10-2021 10:00,Korea (South),Korea-SK-KORSK,5,1,,100.00%,20.00%,1,30,3.53
25-10-2021 17:00,Niger,Niger-Moov-NERTL,1,1,,100.00%,100.00%,1,30,1.18
25-10-2021 04:00,Nepal,Nepal-Ncell-NPLM2,6,1,,100.00%,16.67%,1,30,4.07
25-10-2021 16:00,Malaysia,Malaysia-Digi-MYSMT,3,2,,100.00%,66.67%,1,15,3.85
25-10-2021 12:00,Indonesia,Indonesia-H3G-IDN89,1,1,,100.00%,100.00%,1,30,2.88
25-10-2021 00:00,Kenya,Kenya-Safaricom-KENSA,6,1,,100.00%,16.67%,1,30,4.62
25-10-2021 10:00,Greece,Greece-Cosmote-GRCCO,5,1,,100.00%,20.00%,0,30,4.16
25-10-2021 18:00,China,China-ChinaTelecom-CHNCT,4,1,,100.00%,25.00%,0,30,5.89
25-10-2021 04:00,United Kingdom,UK-T-Mobile-GBRME,10,1,,30.00%,10.00%,0,30,1.03
25-10-2021 14:00,Romania,Romania-Orange-ROMMR,1,1,,100.00%,100.00%,0,30,5.92
25-10-2021 03:00,India,India-Aircel,8,1,,100.00%,12.50%,0,29,4.24
25-10-2021 19:00,Philippines,Philippines-Globe-PHLGT,10,1,,100.00%,10.00%,0,29,6.24
25-10-2021 17:00,Korea (South),Korea-SK-KORSK,1,1,,100.00%,100.00%,0,29,1.26
25-10-2021 07:00,Indonesia,Indonesia-Telkomsel-IDNTS,2,1,50.00%,100.00%,50.00%,0,29,3.69
25-10-2021 13:00,Tunisia,Tunisia-Tunisietele-TUNTT,2,1,,100.00%,50.00%,0,29,4.69
25-10-2021 15:00,Bulgaria,Bulgaria-Globul-BGRCM,2,1,,100.00%,50.00%,0,29,4.67
25-10-2021 10:00,Bosnia Herzegovina,Bosnia-Mtel-BIHMS,1,1,,100.00%,100.00%,0,28,12.51
25-10-2021 01:00,India,India-Bpl,2,1,50.00%,100.00%,50.00%,0,28,6.83
25-10-2021 01:00,Sudan,Sudan-Zain-SUDMO,1,1,,100.00%,100.00%,0,28,5.25
25-10-2021 14:00,Albania,Albania-Eagle-ALBEM,2,1,,100.00%,50.00%,0,27,2.68
25-10-2021 05:00,Nigeria,Nigeria-Etisalat-NGAEM,6,2,25.00%,66.67%,33.33%,0,14,4.15
25-10-2021 17:00,Thailand,Thailand-dtacTriNet-THADT,1,1,,100.00%,100.00%,0,27,4.31
25-10-2021 22:00,Sudan,Sudan-Zain-SUDMO,9,1,,100.00%,11.11%,0,27,4.31
25-10-2021 04:00,Turkey,Turkey-TurkCell-TURTC,8,1,14.29%,87.50%,12.50%,0,27,3.99
25-10-2021 03:00,India,India-Vodafone,2,1,,100.00%,50.00%,0,26,5.68
25-10-2021 04:00,Morocco,Morocco-Orange-MARMT,3,1,,100.00%,33.33%,0,26,2.56
25-10-2021 20:00,Nepal,Nepal-Ncell-NPLM2,2,1,,100.00%,50.00%,0,26,3.04
25-10-2021 13:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,3,1,,100.00%,33.33%,0,25,2.23
25-10-2021 02:00,Oman,Oman-Omanmobile-OMNGT,1,1,,100.00%,100.00%,0,25,3.95
25-10-2021 15:00,Japan,Japan-Softbank-JPNJP,1,1,,100.00%,100.00%,0,24,6.98
25-10-2021 08:00,Kuwait,Kuwait-Viva-KWTKT,5,1,,100.00%,20.00%,0,24,2.88
25-10-2021 09:00,Nigeria,Nigeria-Etisalat-NGAEM,18,1,12.50%,88.89%,5.56%,0,24,2.57
25-10-2021 05:00,Pakistan,Pakistan-Mobilink-PAKMK,8,1,,100.00%,12.50%,0,24,5.38
25-10-2021 12:00,Austria,Austria-Tmobile-AUTMM,2,1,,100.00%,50.00%,0,24,3.83
25-10-2021 09:00,Croatia,Croatia-T-Mobile-HRVCN,5,1,,100.00%,20.00%,0,24,2.82
25-10-2021 18:00,Sri Lanka,Sri Lanka-Mtn-LKADG,1,1,100.00%,100.00%,100.00%,0,24,4.71
25-10-2021 16:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,2,1,,100.00%,50.00%,0,24,9.92
25-10-2021 09:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,1,1,,100.00%,100.00%,0,24,10.92
25-10-2021 11:00,Afghanistan,Afghanistan-Etisalat-AFGEA,1,1,,100.00%,100.00%,0,23,13.34
25-10-2021 23:00,Indonesia,Indonesia-H3G-IDN89,1,1,,100.00%,100.00%,0,23,2.83
25-10-2021 19:00,USA/Canada,USA-ATT-USABS,1,1,,100.00%,100.00%,0,22,3.82
25-10-2021 08:00,United Kingdom,UK-Telefonica-GBRCN,1,1,,100.00%,100.00%,0,22,2.96
25-10-2021 16:00,Qatar,Qatar-Vodafone-QATB1,4,1,,100.00%,25.00%,0,22,3.48
25-10-2021 17:00,Greece,Greece-Vodafone-GRCPF,1,1,,100.00%,100.00%,0,22,7.52
25-10-2021 21:00,Bosnia Herzegovina,Bosnia-Mtel-BIHMS,2,1,,100.00%,50.00%,0,22,7.46
25-10-2021 17:00,Hong Kong,Hong Kong-CSL-HKGTC,1,1,,100.00%,100.00%,0,21,8.67
25-10-2021 07:00,Russia,Russia-Mts-RUS01,1,1,,100.00%,100.00%,0,21,10.86
25-10-2021 20:00,Oman,Oman-Nawras-OMNNT,8,1,12.50%,100.00%,12.50%,0,21,3.89
25-10-2021 13:00,Iraq,Iraq-Zain-IRQAT,5,1,,100.00%,20.00%,0,20,3.58
25-10-2021 01:00,Ireland,Ireland-Meteor-IRLME,1,1,,100.00%,100.00%,0,20,3.51
25-10-2021 19:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,2,1,,50.00%,50.00%,0,20,3.61
25-10-2021 22:00,Kuwait,Kuwait-Viva-KWTKT,8,1,,87.50%,12.50%,0,19,3.61
25-10-2021 08:00,Afghanistan,Afghanistan-Etisalat-AFGEA,1,1,,100.00%,100.00%,0,19,5.31
25-10-2021 08:00,Belgium,Belgium-Base-BELKO,1,1,,100.00%,100.00%,0,19,7.4
25-10-2021 08:00,Indonesia,Indonesia-Telkomsel-IDNTS,1,1,100.00%,100.00%,100.00%,0,19,4.9
25-10-2021 10:00,Switzerland,Switzerland-Tdc-CHEDX,3,1,,100.00%,33.33%,0,18,4.43
25-10-2021 09:00,Portugal,Portugal-TMN-PRTTM,1,1,,100.00%,100.00%,0,18,2.58
25-10-2021 21:00,Georgia,Georgia-Magticom-GEOMA,5,1,,80.00%,20.00%,0,18,6.44
25-10-2021 12:00,Indonesia,Indonesia-Telkomsel-IDNTS,7,1,,100.00%,14.29%,0,18,3.16
25-10-2021 07:00,Italy,Italy-Wind-ITAWI,4,1,,100.00%,25.00%,0,18,4.45
25-10-2021 10:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,1,1,,100.00%,100.00%,0,18,11.21
25-10-2021 04:00,Indonesia,Indonesia-Excelcomindo-IDNEX,2,1,,100.00%,50.00%,0,17,4.03
25-10-2021 09:00,Sweden,Sweden-Tele2-SWEIQ,2,1,,100.00%,50.00%,0,17,4.76
25-10-2021 13:00,Sweden,Sweden-Tele2-SWEIQ,5,1,,100.00%,20.00%,0,17,5.15
25-10-2021 06:00,Pakistan,Pakistan-Mobilink-PAKMK,18,2,,94.44%,11.11%,0,8,3.7
25-10-2021 08:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,1,1,,100.00%,100.00%,0,17,11.81
25-10-2021 09:00,United Kingdom,UK-H3G-GBRHU,11,1,,100.00%,9.09%,0,17,3.85
25-10-2021 09:00,Indonesia,Indonesia-Telkomsel-IDNTS,3,1,33.33%,100.00%,33.33%,0,16,4.83
25-10-2021 16:00,Indonesia,Indonesia-H3G-IDN89,2,1,,100.00%,50.00%,0,16,2.76
25-10-2021 18:00,Niger,Niger-Moov-NERTL,2,2,50.00%,100.00%,100.00%,0,8,1.24
25-10-2021 19:00,Nepal,Nepal-Ncell-NPLM2,1,1,,100.00%,100.00%,0,16,3.43
25-10-2021 16:00,Algeria,Algeria-Wataniya-DZAWT,2,1,,100.00%,50.00%,0,15,4.64
25-10-2021 11:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,8,1,,100.00%,12.50%,0,15,3.88
25-10-2021 07:00,Uzbekistan,Uzbekistan-Coscom-UZB05,1,1,,100.00%,100.00%,0,15,6.32
25-10-2021 12:00,Ireland,Ireland-Meteor-IRLME,4,1,,100.00%,25.00%,0,15,1.3
25-10-2021 21:00,Belgium,Belgium-Base-BELKO,2,2,,100.00%,100.00%,0,7,3.61
25-10-2021 05:00,United Kingdom,UK-T-Mobile-GBRME,9,1,,55.56%,11.11%,0,15,2.79
25-10-2021 10:00,Albania,Albania-Eagle-ALBEM,2,1,,100.00%,50.00%,0,15,2.99
25-10-2021 23:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,4,1,50.00%,50.00%,25.00%,0,15,1.51
25-10-2021 01:00,Turkey,Turkey-TurkCell-TURTC,15,1,,100.00%,6.67%,0,14,4.66
25-10-2021 01:00,India,India-Aircel,2,1,,100.00%,50.00%,0,14,2.4
25-10-2021 12:00,Australia / Cocos-Keeling Islands,Australia-Vodafone-AUSVF,2,1,,100.00%,50.00%,0,14,3.46
25-10-2021 17:00,Spain,Spain-Vodafone-ESPAT,5,1,,100.00%,20.00%,0,14,5.55
25-10-2021 12:00,Korea (South),Korea-SK-KORSK,5,1,,100.00%,20.00%,0,13,4.83
25-10-2021 23:00,Georgia,Georgia-Magticom-GEOMA,4,1,,100.00%,25.00%,0,13,6.5
25-10-2021 12:00,Sweden,Sweden-Tele2-SWEIQ,2,1,,100.00%,50.00%,0,13,4.85
25-10-2021 22:00,Italy,Italy-Vodafone-ITAOM,2,1,,100.00%,50.00%,0,12,3.72
25-10-2021 07:00,Georgia,Georgia-Magticom-GEOMA,1,1,,100.00%,100.00%,0,12,6.3
25-10-2021 18:00,Belgium,Belgium-Belgacom-BELTB,1,1,,100.00%,100.00%,0,12,3.21
25-10-2021 22:00,Switzerland,Switzerland-Tdc-CHEDX,3,1,,100.00%,33.33%,0,12,3.53
25-10-2021 00:00,USA/Canada,USA-ATT-USABS,1,1,,100.00%,100.00%,0,11,3.86
25-10-2021 15:00,Tunisia,Tunisia-Tunisietele-TUNTT,4,1,,50.00%,25.00%,0,11,2.47
25-10-2021 17:00,Mauritania,MAURITANIA - MURITEL MOBILES,1,1,,100.00%,100.00%,0,11,5.01
25-10-2021 04:00,Oman,Oman-Omanmobile-OMNGT,3,1,,100.00%,33.33%,0,11,4.38
25-10-2021 05:00,Pakistan,Pakistan-Ufone-PAKUF,28,1,,100.00%,3.57%,0,10,3.87
25-10-2021 23:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,2,1,,100.00%,50.00%,0,10,4.33
25-10-2021 14:00,Burkina Faso,Burkina Faso-Airtel-BFACT,5,1,20.00%,100.00%,20.00%,0,10,3.95
25-10-2021 17:00,Philippines,Philippines-Globe-PHLGT,7,1,,85.71%,14.29%,0,9,4.48
25-10-2021 18:00,Uzbekistan,Uzbekistan-Coscom-UZB05,2,1,,100.00%,50.00%,0,9,8.09
25-10-2021 15:00,Indonesia,Indonesia-Telkomsel-IDNTS,7,1,,85.71%,14.29%,0,9,4.15
25-10-2021 20:00,Tunisia,Tunisia-Tunisiana-TUNTA,13,1,,92.31%,7.69%,0,8,4
25-10-2021 03:00,Indonesia,Indonesia-Indosat-IDNIM,2,1,50.00%,100.00%,50.00%,0,8,5.01
25-10-2021 15:00,Malaysia,Malaysia-Celcom-MYSCC,2,1,,100.00%,50.00%,0,8,7.9
25-10-2021 05:00,Nepal,Nepal-Ntc-NPLNM,1,1,,100.00%,100.00%,0,7,5.86
25-10-2021 05:00,Iraq,Iraq-Zain-IRQAT,8,1,,37.50%,12.50%,0,7,1.44
25-10-2021 02:00,Philippines,Philippines-Globe-PHLGT,3,1,,100.00%,33.33%,0,7,4.87
25-10-2021 04:00,Jordan,Jordan-Zain-JORFL,16,1,,100.00%,6.25%,0,7,3.47
25-10-2021 13:00,Uganda,UGANDA - MOBILE MTN,2,1,,100.00%,50.00%,0,6,5.11
25-10-2021 16:00,Belgium,Belgium-Base-BELKO,1,1,100.00%,100.00%,100.00%,0,6,5.66
25-10-2021 10:00,Indonesia,Indonesia-H3G-IDN89,2,1,,100.00%,50.00%,0,6,4.08
25-10-2021 17:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,2,1,,100.00%,50.00%,0,6,2.38
25-10-2021 12:00,Uzbekistan,Uzbekistan-Unitel-UZBDU,2,1,,100.00%,50.00%,0,6,4.5
25-10-2021 11:00,Lithuania,Lithuania-Bite-LTUMT,1,1,,100.00%,100.00%,0,6,0.98
25-10-2021 22:00,Norway,Norway-Telenor-NORTM,1,1,,100.00%,100.00%,0,6,5.26
25-10-2021 06:00,Germany,Germany-Vodafone-DEUD2,1,1,,100.00%,100.00%,0,6,4.72
25-10-2021 18:00,Nepal,Nepal-Ntc-NPLNM,5,1,,100.00%,20.00%,0,6,4.72
25-10-2021 23:00,Gambia,Gambia-Africell-GMBAC,1,1,,100.00%,100.00%,0,5,0.82
25-10-2021 23:00,Burkina Faso,Burkina Faso-Airtel-BFACT,6,4,66.67%,100.00%,66.67%,0,1,2.34
25-10-2021 04:00,India,India-Reliance,1,1,,100.00%,100.00%,0,5,7.41
25-10-2021 15:00,Australia / Cocos-Keeling Islands,Australia-Optus-AUSOP,3,1,,100.00%,33.33%,0,5,8.14
25-10-2021 18:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,5,1,,100.00%,20.00%,0,5,2.66
25-10-2021 05:00,Kenya,Kenya-Safaricom-KENSA,5,1,20.00%,100.00%,20.00%,0,5,4.95
25-10-2021 18:00,USA/Canada,Jamaica-Digicel-JAMDC,1,1,,100.00%,100.00%,0,4,1.61
25-10-2021 02:00,Sudan,Sudan-Sudatel-SDNTL,5,1,,100.00%,20.00%,0,4,2.64
25-10-2021 14:00,Congo Dem. Rep. ofåÊ (former Zaire),Congo (Democrat)-Tigo-CODSA,4,1,,100.00%,25.00%,0,4,3.54
25-10-2021 13:00,Congo Dem. Rep. ofåÊ (former Zaire),Congo (Democrat)-Tigo-CODSA,2,1,,100.00%,50.00%,0,4,4.86
25-10-2021 06:00,Uganda,UGANDA - MOBILE MTN,2,1,,100.00%,50.00%,0,4,5.02
25-10-2021 09:00,USA/Canada,Canada-Bell-Mobility-CANBM,14,1,,100.00%,7.14%,0,3,4.65
25-10-2021 10:00,Burkina Faso,Burkina Faso-Airtel-BFACT,3,1,33.33%,100.00%,33.33%,0,3,4.46
25-10-2021 18:00,Chad,Chad-Mic-TCDML,6,1,,50.00%,16.67%,0,3,3.93
25-10-2021 05:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,1,1,,100.00%,100.00%,0,3,3.29
25-10-2021 08:00,Sri Lanka,Sri Lanka-Etisalat-LKACT,2,1,,100.00%,50.00%,0,3,2.52
25-10-2021 12:00,Belgium,Belgium-Base-BELKO,1,1,,100.00%,100.00%,0,2,3.16
25-10-2021 17:00,Poland,Poland-Polkomtel-POLKM,1,1,100.00%,100.00%,100.00%,0,2,5.28
25-10-2021 14:00,Singapore,Singapore-Singtel-SGPST,1,1,,100.00%,100.00%,0,2,2.75
25-10-2021 05:00,Gambia,Gambia-Africell-GMBAC,1,1,100.00%,100.00%,100.00%,0,2,1.53
25-10-2021 19:00,Malaysia,Malaysia-Celcom-MYSCC,2,1,,100.00%,50.00%,0,2,3.47
25-10-2021 22:00,Austria,Austria-Tmobile-AUTMM,1,1,,100.00%,100.00%,0,2,4.18
25-10-2021 08:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,5,1,,80.00%,20.00%,0,2,2.43
25-10-2021 17:00,Malaysia,Malaysia-Celcom-MYSCC,2,1,,100.00%,50.00%,0,2,2.38
25-10-2021 21:00,Italy,Italy-TIM-Ship-ITAGT,1,1,,100.00%,100.00%,0,2,6.25
25-10-2021 22:00,Greece,Greece-Vodafone-GRCPF,2,1,50.00%,100.00%,50.00%,0,1,3.41
25-10-2021 09:00,Georgia,Georgia-Magticom-GEOMA,7,1,,100.00%,14.29%,0,1,5.36
25-10-2021 07:00,USA/Canada,USA-Nextel-USANC,1,1,,100.00%,100.00%,0,1,4.28
25-10-2021 12:00,China,China-ChinaTelecom-CHNCT,5,1,,100.00%,20.00%,0,1,7.88
25-10-2021 07:00,Bosnia Herzegovina,Bosnia-Eronet-BIHER,1,1,,100.00%,100.00%,0,1,3.43
25-10-2021 13:00,Algeria,Algeria-Djezzy-DZAOT,2,1,50.00%,100.00%,50.00%,0,1,4.6
25-10-2021 16:00,Lebanon,Lebanon-MIC1-Alfa-LBNFL,2,1,,50.00%,50.00%,0,1,2.12
25-10-2021 22:00,Tunisia,Tunisia-Tunisietele-TUNTT,2,1,,100.00%,50.00%,0,1,5.64
25-10-2021 15:00,Australia / Cocos-Keeling Islands,Australia-Vodafone-AUSVF,1,1,,100.00%,100.00%,0,1,3.74
25-10-2021 14:00,Indonesia,Indonesia-Indosat-IDNIM,2,1,,100.00%,50.00%,0,1,4.6
25-10-2021 00:00,Afghanistan,Afghanistan-Mtn Areeba-AFGAR,1,0,,100.00%,0.00%,0,,7.6
25-10-2021 00:00,Afghanistan,Afghanistan-Roshan-AFGTD,1,0,,100.00%,0.00%,0,,7.05
25-10-2021 00:00,Australia / Cocos-Keeling Islands,Australia-Telstra-AUSTA,1,0,,100.00%,0.00%,0,,10.46
25-10-2021 00:00,Burkina Faso,Burkina Faso-Airtel-BFACT,3,0,,100.00%,0.00%,0,,3.11
25-10-2021 00:00,China,China-ChinaTelecom-CHNCT,5,0,,100.00%,0.00%,0,,6.65
25-10-2021 00:00,India,India-Bpl,4,0,,100.00%,0.00%,0,,3.97
25-10-2021 00:00,India,India-Unitech,8,0,,87.50%,0.00%,0,,2.84
25-10-2021 00:00,India,India-Vodafone,2,0,,100.00%,0.00%,0,,2.96
25-10-2021 00:00,Indonesia,Indonesia-Axis-IDNLT,1,0,,100.00%,0.00%,0,,3.16
25-10-2021 00:00,Indonesia,Indonesia-Excelcomindo-IDNEX,1,0,,100.00%,0.00%,0,,5.56
25-10-2021 00:00,Indonesia,Indonesia-Indosat-IDNIM,1,0,,100.00%,0.00%,0,,5.22
25-10-2021 00:00,Indonesia,Indonesia-Telkomsel-IDNTS,4,0,,100.00%,0.00%,0,,3.91
25-10-2021 00:00,Iraq,Iraq-Zain-IRQAT,4,0,,100.00%,0.00%,0,,3.15
25-10-2021 00:00,Italy,Italy-Vodafone-ITAOM,1,0,,100.00%,0.00%,0,,6.38
25-10-2021 00:00,Korea (South),Korea-SK-KORSK,1,0,,100.00%,0.00%,0,,7.91
